Variant-ID	Gene-name	Family-ID	Lineage-ID	Class	Blacklisted
C2|~tetRPG-1263_1|tetRPG-1263_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18149.G8		C2|~tetRPG-1263_1|tetRPG-1263_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18149.G8	C2|~tetRPG-1263_1|tetRPG-1263_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18149.G8	tetM	
C2|~tetRPG-180_1|tetRPG-180_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C13836.G12		C2|~tetRPG-180_1|tetRPG-180_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C13836.G12	C2|~tetRPG-180_1|tetRPG-180_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C13836.G12	tetM	
C2|~tetRPG-932_1|tetRPG-932_5|LCS|Ruppe_2019|MC3.MG387.AS1.GP1.C2040.G15		C2|~tetRPG-932_1|tetRPG-932_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18513.G15	C2|~tetRPG-746_1|tetRPG-746_1|LMS|Ruppe_2019|MC3.MG32.AS1.GP1.C6934.G1	tetM	
C2|~tetRPG-932_1|tetRPG-932_2|LCS|Ruppe_2019|MC3.MG299.AS1.GP1.C70597.G5		C2|~tetRPG-932_1|tetRPG-932_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18513.G15	C2|~tetRPG-746_1|tetRPG-746_1|LMS|Ruppe_2019|MC3.MG32.AS1.GP1.C6934.G1	tetM	
C2|~tetRPG-932_1|tetRPG-932_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18513.G15		C2|~tetRPG-932_1|tetRPG-932_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18513.G15	C2|~tetRPG-746_1|tetRPG-746_1|LMS|Ruppe_2019|MC3.MG32.AS1.GP1.C6934.G1	tetM	
C2|~tetRPG-932_1|tetRPG-932_3|LCS|Ruppe_2019|MC3.MG235.AS1.GP1.C32844.G2		C2|~tetRPG-932_1|tetRPG-932_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18513.G15	C2|~tetRPG-746_1|tetRPG-746_1|LMS|Ruppe_2019|MC3.MG32.AS1.GP1.C6934.G1	tetM	
C2|~tetRPG-932_1|tetRPG-932_4|LCS|Ruppe_2019|MC3.MG223.AS1.GP1.C11287.G6		C2|~tetRPG-932_1|tetRPG-932_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C18513.G15	C2|~tetRPG-746_1|tetRPG-746_1|LMS|Ruppe_2019|MC3.MG32.AS1.GP1.C6934.G1	tetM	
C2|~blaB3-818_1|blaB3-818_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C19956.G1		C2|~blaB3-818_1|blaB3-818_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C19956.G1	C2|~blaB3-818_1|blaB3-818_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C19956.G1	blab3	
C2|~tetRPG-923_1|tetRPG-923_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C213.G17		C2|~tetRPG-923_1|tetRPG-923_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C213.G17	C2|~tetRPG-756_1|tetRPG-756_1|LMS|Ruppe_2019|MC3.MG247.AS1.GP1.C9846.G11	tetM	
C2|~blaB3-402_1|blaB3-402_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C22377.G12		C2|~blaB3-402_1|blaB3-402_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C22377.G12	C2|~blaB3-271_1|blaB3-271_1|LCS|Ruppe_2019|MC3.MG64.AS1.GP1.C8855.G10	blab3	
C2|~tetRPG-1342_1|tetRPG-1342_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C2328.G12		C2|~tetRPG-1342_1|tetRPG-1342_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C2328.G12	C2|~tetRPG-1316_1|tetRPG-1316_1|LMS|Ruppe_2019|MC3.MG299.AS1.GP1.C26947.G20	tetM	
C2|~tetRPG-1342_1|tetRPG-1342_2|LCS|Ruppe_2019|MC3.MG261.AS1.GP1.C13491.G4		C2|~tetRPG-1342_1|tetRPG-1342_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C2328.G12	C2|~tetRPG-1316_1|tetRPG-1316_1|LMS|Ruppe_2019|MC3.MG299.AS1.GP1.C26947.G20	tetM	
C2|~blaA-432_1|blaA-432_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C14.G3		C2|~blaA-432_1|blaA-432_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C14.G3	C2|~blaA-346_1|blaA-346_1|LCS|Ruppe_2019|MC3.MG237.AS1.GP1.C22662.G1	blaa	
C2|~tetRPG-1116_1|tetRPG-1116_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C23638.G6		C2|~tetRPG-1116_1|tetRPG-1116_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C23638.G6	C2|~tetRPG-997_1|tetRPG-997_1|LCS|Ruppe_2019|MC3.MG136.AS1.GP1.C41249.G5	tetM	
C2|~tetRPG-1082_1|tetRPG-1082_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C25515.G1		C2|~tetRPG-1082_1|tetRPG-1082_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C25515.G1	C2|~tetRPG-997_1|tetRPG-997_1|LCS|Ruppe_2019|MC3.MG136.AS1.GP1.C41249.G5	tetM	
C2|~tetRPG-477_1|tetRPG-477_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C3787.G4		C2|~tetRPG-477_1|tetRPG-477_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C3787.G4	C2|~tetRPG-335_1|tetRPG-335_1|LCS|Ruppe_2019|MC3.MG68.AS1.GP1.C7528.G10	tetM	
C2|~tetRPG-444_1|tetRPG-444_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C5661.G3		C2|~tetRPG-444_1|tetRPG-444_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C5661.G3	C2|~tetRPG-471_1|tetRPG-471_1|LMS|Ruppe_2019|MC3.MG69.AS1.GP1.C24143.G1	tetM	
C2|~blaC-119_1|blaC-119_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C14402.G5		C2|~blaC-119_1|blaC-119_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C14402.G5	C2|~blaC-119_1|blaC-119_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C14402.G5	blac	
C2|~aac3-350_1|aac3-350_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C8072.G4		C2|~aac3-350_1|aac3-350_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C8072.G4	C2|~aac3-350_1|aac3-350_1|LCS|Ruppe_2019|MC3.MG34.AS1.GP1.C8072.G4	aac3_2	
C2|~blaB3-314_1|blaB3-314_1|LCS|Ruppe_2019|MC3.MG341.AS1.GP1.C49850.G5		C2|~blaB3-314_1|blaB3-314_1|LCS|Ruppe_2019|MC3.MG341.AS1.GP1.C49850.G5	C2|~blaB3-314_1|blaB3-314_1|LCS|Ruppe_2019|MC3.MG341.AS1.GP1.C49850.G5	blab3	
C2|~blaB3-314_1|blaB3-314_2|LCP|Li_2025|k141_74391_seq1_1		C2|~blaB3-314_1|blaB3-314_1|LCS|Ruppe_2019|MC3.MG341.AS1.GP1.C49850.G5	C2|~blaB3-314_1|blaB3-314_1|LCS|Ruppe_2019|MC3.MG341.AS1.GP1.C49850.G5	blab3	
C2|~blaB1-287_1|blaB1-287_1|LCS|Ruppe_2019|MC3.MG342.AS1.GP1.C14636.G2		C2|~blaB1-287_1|blaB1-287_1|LCS|Ruppe_2019|MC3.MG342.AS1.GP1.C14636.G2	C2|~blaB1-279_1|blaB1-279_1|LCS|Ruppe_2019|MC3.MG364.AS1.GP1.C44323.G3	blab1	
C2|~blaB1-156_1|blaB1-156_1|LCS|Ruppe_2019|MC3.MG343.AS1.GP1.C16684.G3		C2|~blaB1-156_1|blaB1-156_1|LCS|Ruppe_2019|MC3.MG343.AS1.GP1.C16684.G3	C2|~blaB1-156_1|blaB1-156_1|LCS|Ruppe_2019|MC3.MG343.AS1.GP1.C16684.G3	blab1	
C2|~tetRPG-1024_1|tetRPG-1024_1|LCS|Ruppe_2019|MC3.MG343.AS1.GP1.C18560.G2		C2|~tetRPG-1024_1|tetRPG-1024_1|LCS|Ruppe_2019|MC3.MG343.AS1.GP1.C18560.G2	C2|~tetRPG-947_1|tetRPG-947_1|LMS|Ruppe_2019|MC3.MG242.AS1.GP1.C53644.G8	tetM	
C2|~tetRPG-1041_1|tetRPG-1041_2|LCS|Ruppe_2019|MC3.MG195.AS1.GP1.C3174.G2		C2|~tetRPG-1041_1|tetRPG-1041_1|LMS|Ruppe_2019|MC3.MG343.AS1.GP1.C37695.G2	C2|~tetRPG-1080_2|tetRPG-1080_2|LMS|Ruppe_2019|MC3.MG332.AS1.GP1.C51116.G4	tetM	
C2|~tetRPG-1041_1|tetRPG-1041_1|LMS|Ruppe_2019|MC3.MG343.AS1.GP1.C37695.G2		C2|~tetRPG-1041_1|tetRPG-1041_1|LMS|Ruppe_2019|MC3.MG343.AS1.GP1.C37695.G2	C2|~tetRPG-1080_2|tetRPG-1080_2|LMS|Ruppe_2019|MC3.MG332.AS1.GP1.C51116.G4	tetM	
C2|~ant-80_1|ant-80_1|LMS|Ruppe_2019|MC3.MG343.AS1.GP1.C59409.G1		C2|~ant-80_1|ant-80_1|LMS|Ruppe_2019|MC3.MG343.AS1.GP1.C59409.G1	C2|~ant-80_1|ant-80_1|LMS|Ruppe_2019|MC3.MG343.AS1.GP1.C59409.G1	ant	
C2|~tetRPG-370_1|tetRPG-370_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C10992.G10		C2|~tetRPG-370_1|tetRPG-370_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C10992.G10	C2|~tetRPG-1404_1|tetRPG-1404_1|LCS|Ruppe_2019|MC3.MG116.AS1.GP1.C5555.G1	tetM	
C2|~tetRPG-578_1|tetRPG-578_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C11905.G1		C2|~tetRPG-578_1|tetRPG-578_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C11905.G1	C2|~tetRPG-438_1|tetRPG-438_1|LCS|Ruppe_2019|MC3.MG386.AS1.GP1.C22884.G4	tetM	
C2|~ant-76_1|ant-76_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C11933.G5		C2|~ant-76_1|ant-76_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C11933.G5	C2|~ant-76_1|ant-76_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C11933.G5	ant	
C2|~tetRPG-1383_1|tetRPG-1383_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C16418.G1		C2|~tetRPG-1383_1|tetRPG-1383_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C16418.G1	C2|~tetRPG-107_1|tetRPG-107_1|LMS|Ruppe_2019|MC3.MG330.AS1.GP1.C144.G4	tetM	
C2|~blaC-218_1|blaC-218_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C13602.G2		C2|~blaC-218_1|blaC-218_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C13602.G2	C2|~blaC-218_1|blaC-218_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C13602.G2	blac	
C2|~tetRPG-902_1|tetRPG-902_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C14838.G1		C2|~tetRPG-902_1|tetRPG-902_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C14838.G1	C2|~tetRPG-709_1|tetRPG-709_1|LCS|Ruppe_2019|MC3.MG396.AS1.GP1.C24661.G5	tetM	
C2|~tetRPG-1059_1|tetRPG-1059_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C16290.G14		C2|~tetRPG-1059_1|tetRPG-1059_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C16290.G14	C2|~tetRPG-756_1|tetRPG-756_1|LMS|Ruppe_2019|MC3.MG247.AS1.GP1.C9846.G11	tetM	
C2|~tetRPG-1059_1|tetRPG-1059_2|LCS|Ruppe_2019|MC3.MG282.AS1.GP1.C26217.G20		C2|~tetRPG-1059_1|tetRPG-1059_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C16290.G14	C2|~tetRPG-756_1|tetRPG-756_1|LMS|Ruppe_2019|MC3.MG247.AS1.GP1.C9846.G11	tetM	
C2|~tetRPG-1059_1|tetRPG-1059_3|LCS|Ruppe_2019|MC3.MG330.AS1.GP1.C9624.G2		C2|~tetRPG-1059_1|tetRPG-1059_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C16290.G14	C2|~tetRPG-756_1|tetRPG-756_1|LMS|Ruppe_2019|MC3.MG247.AS1.GP1.C9846.G11	tetM	
C2|~tetRPG-988_1|tetRPG-988_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C16295.G5		C2|~tetRPG-988_1|tetRPG-988_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C16295.G5	C2|~tetRPG-718_1|tetRPG-718_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C75866.G1	tetM	
C2|~tetRPG-547_1|tetRPG-547_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C19129.G6		C2|~tetRPG-547_1|tetRPG-547_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C19129.G6	C2|~tetRPG-292_1|tetRPG-292_1|LMS|Ruppe_2019|MC3.MG288.AS1.GP1.C75994.G1	tetM	
C2|~tetRPG-1388_1|tetRPG-1388_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C19809.G1		C2|~tetRPG-1388_1|tetRPG-1388_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C19809.G1	C2|~tetRPG-147_1|tetRPG-147_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1266.G13	tetM	
C2|~blaD-25_1|blaD-25_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C20612.G1		C2|~blaD-25_1|blaD-25_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C20612.G1	C2|~blaD-25_1|blaD-25_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C20612.G1	blad	
C2|~ant-77_1|ant-77_1|LMS|Ruppe_2019|MC3.MG344.AS1.GP1.C20826.G2		C2|~ant-77_1|ant-77_1|LMS|Ruppe_2019|MC3.MG344.AS1.GP1.C20826.G2	C2|~ant-77_1|ant-77_1|LMS|Ruppe_2019|MC3.MG344.AS1.GP1.C20826.G2	ant	
C2|~tetRPG-1399_1|tetRPG-1399_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C23091.G1		C2|~tetRPG-1399_1|tetRPG-1399_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C23091.G1	C2|~tetRPG-1409_1|tetRPG-1409_1|LMS|Ruppe_2019|MC3.MG76.AS1.GP1.C19095.G1	tetM	
C2|~tetRPG-816_1|tetRPG-816_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C27541.G10		C2|~tetRPG-816_1|tetRPG-816_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C27541.G10	C2|~tetRPG-782_1|tetRPG-782_1|LMS|Ruppe_2019|MC3.MG142.AS1.GP1.C49951.G4	tetM	
C2|~blaB3-846_1|blaB3-846_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C28929.G2		C2|~blaB3-846_1|blaB3-846_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C28929.G2	C2|~blaB3-846_1|blaB3-846_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C28929.G2	blab3	
C2|~blaB1-338_1|blaB1-338_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C29190.G4		C2|~blaB1-338_1|blaB1-338_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C29190.G4	C2|~blaB1-338_1|blaB1-338_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C29190.G4	blab1	
C2|~blaA-469_1|blaA-469_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C32376.G2		C2|~blaA-469_1|blaA-469_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C32376.G2	C2|~blaA-469_1|blaA-469_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C32376.G2	blaa	
C2|~blaB3-313_1|blaB3-313_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C37831.G3		C2|~blaB3-313_1|blaB3-313_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C37831.G3	C2|~blaB3-313_1|blaB3-313_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C37831.G3	blab3	
C2|~tetRPG-78_1|tetRPG-78_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C41874.G1		C2|~tetRPG-78_1|tetRPG-78_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C41874.G1	C2|~tetRPG-78_1|tetRPG-78_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C41874.G1	tetM	
C2|~tetRPG-564_1|tetRPG-564_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C43447.G2		C2|~tetRPG-564_1|tetRPG-564_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C43447.G2	C2|~tetRPG-234_1|tetRPG-234_1|LMS|Ruppe_2019|MC3.MG382.AS1.GP1.C1383.G4	tetM	
C2|~aph-76_1|aph-76_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C43773.G3		C2|~aph-76_1|aph-76_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C43773.G3	C2|~aph-76_1|aph-76_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C43773.G3	aph	
C2|~tetRPG-1307_1|tetRPG-1307_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C46578.G1		C2|~tetRPG-1307_1|tetRPG-1307_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C46578.G1	C2|~tetRPG-171_1|tetRPG-171_1|LCS|Ruppe_2019|MC3.MG120.AS1.GP1.C21039.G16	tetM	
C2|~blaB3-834_1|blaB3-834_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C49152.G1		C2|~blaB3-834_1|blaB3-834_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C49152.G1	C2|~blaB3-834_1|blaB3-834_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C49152.G1	blab3	
C2|~tetRPG-1223_1|tetRPG-1223_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50105.G23		C2|~tetRPG-1223_1|tetRPG-1223_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50105.G23	C2|~tetRPG-1167_1|tetRPG-1167_1|LMS|Ruppe_2019|MC3.MG219.AS1.GP1.C41052.G10	tetM	
C2|~tetRPG-1194_1|tetRPG-1194_1|LCS|Ruppe_2019|MC3.MG3.AS1.GP1.C30078.G3		C2|~tetRPG-1223_1|tetRPG-1223_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50105.G23	C2|~tetRPG-1167_1|tetRPG-1167_1|LMS|Ruppe_2019|MC3.MG219.AS1.GP1.C41052.G10	tetM	
C2|~tetRPG-210_1|tetRPG-210_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50680.G20		C2|~tetRPG-210_1|tetRPG-210_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50680.G20	C2|~tetRPG-184_1|tetRPG-184_1|LMS|Ruppe_2019|MC3.MG138.AS1.GP1.C35640.G3	tetM	
C2|~tetRPG-149_1|tetRPG-149_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50688.G4		C2|~tetRPG-149_1|tetRPG-149_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C50688.G4	C2|~tetRPG-98_1|tetRPG-98_1|LMS|Ruppe_2019|MC3.MG49.AS1.GP1.C26702.G2	tetM	
C2|~tetRPG-148_1|tetRPG-148_2|LCS|Ruppe_2019|MC3.MG25.AS1.GP1.C16251.G2		C2|~tetRPG-148_1|tetRPG-148_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C52771.G6	C2|~tetRPG-83_1|tetRPG-83_1|LCS|Ruppe_2019|MC3.MG135.AS1.GP1.C8370.G5	tetM	
C2|~tetRPG-148_1|tetRPG-148_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C52771.G6		C2|~tetRPG-148_1|tetRPG-148_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C52771.G6	C2|~tetRPG-83_1|tetRPG-83_1|LCS|Ruppe_2019|MC3.MG135.AS1.GP1.C8370.G5	tetM	
C2|~tetRPG-1414_1|tetRPG-1414_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C6960.G1		C2|~tetRPG-1414_1|tetRPG-1414_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C6960.G1	C2|~tetRPG-855_1|tetRPG-855_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C76314.G5	tetM	
C2|~blaB3-750_1|blaB3-750_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C8961.G2		C2|~blaB3-750_1|blaB3-750_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C8961.G2	C2|~blaB3-750_1|blaB3-750_1|LCS|Ruppe_2019|MC3.MG344.AS1.GP1.C8961.G2	blab3	
C2|~tetRPG-922_1|tetRPG-922_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C12630.G9		C2|~tetRPG-922_1|tetRPG-922_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C12630.G9	C2|~tetRPG-836_1|tetRPG-836_1|LMS|Ruppe_2019|MC3.MG243.AS1.GP1.C8277.G2	tetM	
C2|~tetRPG-147_1|tetRPG-147_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1266.G13		C2|~tetRPG-147_1|tetRPG-147_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1266.G13	C2|~tetRPG-147_1|tetRPG-147_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1266.G13	tetM	
C2|~tetRPG-931_1|tetRPG-931_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1298.G13		C2|~tetRPG-931_1|tetRPG-931_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1298.G13	C2|~tetRPG-931_1|tetRPG-931_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C1298.G13	tetM	
C2|~tetRPG-476_1|tetRPG-476_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C16501.G2		C2|~tetRPG-476_1|tetRPG-476_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C16501.G2	C2|~tetRPG-115_1|tetRPG-115_1|LCS|Ruppe_2019|MC3.MG153.AS1.GP1.C32438.G9	tetM	
C2|~tetRPG-1157_1|tetRPG-1157_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C1850.G11		C2|~tetRPG-1157_1|tetRPG-1157_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C1850.G11	C2|~tetRPG-1157_1|tetRPG-1157_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C1850.G11	tetM	
C2|~tetRPG-249_1|tetRPG-249_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C20287.G4		C2|~tetRPG-249_1|tetRPG-249_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C20287.G4	C2|~tetRPG-249_1|tetRPG-249_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C20287.G4	tetM	
C2|~tetRPG-249_1|tetRPG-249_2|LCS|Ruppe_2019|MC3.MG296.AS1.GP1.C26494.G3		C2|~tetRPG-249_1|tetRPG-249_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C20287.G4	C2|~tetRPG-249_1|tetRPG-249_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C20287.G4	tetM	
C2|~aph-210_1|aph-210_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C20111.G3		C2|~aph-210_1|aph-210_1|LCS|Ruppe_2019|MC3.MG12.AS1.GP1.C20111.G3	C2|~aph-163_1|aph-163_1|LCS|Ruppe_2019|MC3.MG144.AS1.GP1.C37158.G5	aph	
C2|~tetRPG-563_1|tetRPG-563_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C28313.G12		C2|~tetRPG-563_1|tetRPG-563_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C28313.G12	C2|~tetRPG-563_1|tetRPG-563_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C28313.G12	tetM	
C2|~tetRPG-1359_1|tetRPG-1359_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C30994.G1		C2|~tetRPG-1359_1|tetRPG-1359_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C30994.G1	C2|~tetRPG-1409_1|tetRPG-1409_1|LMS|Ruppe_2019|MC3.MG76.AS1.GP1.C19095.G1	tetM	
C2|~tetRPG-1292_1|tetRPG-1292_1|LCS|Ruppe_2019|MC3.MG366.AS1.GP1.C15604.G2		C2|~tetRPG-1359_1|tetRPG-1359_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C30994.G1	C2|~tetRPG-1409_1|tetRPG-1409_1|LMS|Ruppe_2019|MC3.MG76.AS1.GP1.C19095.G1	tetM	
C2|~tetRPG-1297_1|tetRPG-1297_1|LCS|Ruppe_2019|MC3.MG146.AS1.GP1.C25852.G4		C2|~tetRPG-1359_1|tetRPG-1359_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C30994.G1	C2|~tetRPG-1409_1|tetRPG-1409_1|LMS|Ruppe_2019|MC3.MG76.AS1.GP1.C19095.G1	tetM	
C2|~tetRPG-1359_1|tetRPG-1359_2|LCS|Ruppe_2019|MC3.MG389.AS1.GP1.C63436.G1		C2|~tetRPG-1359_1|tetRPG-1359_1|LMS|Ruppe_2019|MC3.MG345.AS1.GP1.C30994.G1	C2|~tetRPG-1409_1|tetRPG-1409_1|LMS|Ruppe_2019|MC3.MG76.AS1.GP1.C19095.G1	tetM	
C2|~blaA-520_1|blaA-520_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C3359.G1		C2|~blaA-520_1|blaA-520_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C3359.G1	C2|~blaA-520_1|blaA-520_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C3359.G1	blaa	
C2|~blaA-373_1|blaA-373_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C34377.G2		C2|~blaA-373_1|blaA-373_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C34377.G2	C2|~blaA-372_1|blaA-372_1|LCS|Ruppe_2019|MC3.MG378.AS1.GP1.C58050.G13	blaa	
C2|~blaB3-877_1|blaB3-877_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C45048.G1		C2|~blaB3-877_1|blaB3-877_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C45048.G1	C2|~blaB3-877_1|blaB3-877_1|LCS|Ruppe_2019|MC3.MG345.AS1.GP1.C45048.G1	blab3	
